"","Branches","Junctions","End_points_Voxels","Junction_Voxels","Slab_Voxels","Average_Branch_Length","Triple_Points","Quadruple_Points","Maximum_Branch_Length","replicate","Group","Batch","sample"
"32835",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32836",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32837",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32838",1,0,2,0,1,2.329,0,0,2.329,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32839",1,0,2,0,0,0.7,0,0,0.7,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32840",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32841",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32842",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32843",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32844",1,0,2,0,2,2.894,0,0,2.894,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32845",1,0,2,0,0,0.965,0,0,0.965,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32846",1,0,2,0,0,0.965,0,0,0.965,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32847",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32848",1,0,2,0,0,0.965,0,0,0.965,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32849",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32850",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32851",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32852",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32853",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32854",5,2,4,4,12,4.478,2,0,7.494,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32855",1,0,2,0,0,0.965,0,0,0.965,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32856",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32857",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32858",1,0,2,0,0,0.965,0,0,0.965,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32859",1,0,2,0,0,1.192,0,0,1.192,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32860",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32861",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32862",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32863",1,0,2,0,1,2.233,0,0,2.233,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32864",1,0,2,0,8,12.1,0,0,12.1,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32865",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32866",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32867",1,0,2,0,0,0.965,0,0,0.965,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32868",1,0,2,0,0,0.965,0,0,0.965,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32869",1,0,2,0,1,1.892,0,0,1.892,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32870",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32871",1,0,2,0,0,0.965,0,0,0.965,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32872",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32873",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32874",1,0,2,0,1,1.929,0,0,1.929,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32875",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32876",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32877",1,0,2,0,0,1.192,0,0,1.192,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32878",1,0,2,0,0,1.364,0,0,1.364,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32879",1,0,2,0,0,0.965,0,0,0.965,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32880",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32881",1,0,2,0,2,3.294,0,0,3.294,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32882",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32883",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32884",1,0,2,0,0,0.965,0,0,0.965,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32885",1,0,2,0,0,0.965,0,0,0.965,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32886",1,0,2,0,0,0.965,0,0,0.965,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32887",1,0,2,0,28,28.175,0,0,28.175,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32888",1,0,2,0,0,1.364,0,0,1.364,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32889",1,0,2,0,0,0.965,0,0,0.965,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32890",7,3,5,5,64,9.552,3,0,30.328,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32891",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32892",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32893",1,0,2,0,0,0.965,0,0,0.965,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32894",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32895",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32896",1,0,2,0,0,0.965,0,0,0.965,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32897",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32898",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32899",1,0,2,0,0,0.965,0,0,0.965,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32900",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32901",1,0,2,0,3,4.258,0,0,4.258,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32902",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32903",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32904",10,4,7,7,57,6.918,3,1,16.101,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32905",3,1,3,1,8,5.129,1,0,8.176,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32906",1,0,2,0,0,0.965,0,0,0.965,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32907",1,0,2,0,1,1.929,0,0,1.929,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32908",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32909",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32910",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32911",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32912",1,0,2,0,0,0.965,0,0,0.965,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32913",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32914",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32915",1,0,2,0,0,0.965,0,0,0.965,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32916",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32917",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32918",1,0,2,0,0,0.965,0,0,0.965,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32919",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32920",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32921",5,2,4,2,26,7.362,2,0,21.139,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32922",1,0,2,0,0,0.965,0,0,0.965,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32923",1,0,2,0,0,0.965,0,0,0.965,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32924",1,0,2,0,0,0.965,0,0,0.965,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32925",1,0,2,0,1,2.898,0,0,2.898,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32926",1,0,2,0,0,1.533,0,0,1.533,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32927",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32928",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32929",1,0,2,0,0,0.965,0,0,0.965,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32930",40,15,21,82,129,7.998,9,2,25.319,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32931",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32932",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32933",1,0,2,0,0,0.7,0,0,0.7,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32934",1,0,2,0,1,2.498,0,0,2.498,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32935",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32936",1,0,2,0,0,0.965,0,0,0.965,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32937",1,0,2,0,0,0.965,0,0,0.965,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32938",1,0,2,0,5,6.814,0,0,6.814,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32939",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32940",1,0,2,0,0,0.965,0,0,0.965,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32941",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32942",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32943",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32944",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32945",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32946",8,3,6,5,17,3.455,2,1,10.538,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32947",1,0,2,0,0,1.364,0,0,1.364,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32948",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32949",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32950",1,0,2,0,0,0.965,0,0,0.965,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32951",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32952",1,0,2,0,0,1.364,0,0,1.364,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32953",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32954",1,0,2,0,0,0.965,0,0,0.965,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32955",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32956",1,0,2,0,0,1.192,0,0,1.192,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32957",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32958",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32959",1,0,2,0,3,4.827,0,0,4.827,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32960",1,0,2,0,0,1.533,0,0,1.533,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32961",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32962",1,0,2,0,0,0.965,0,0,0.965,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32963",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
"32964",0,0,1,0,0,0,0,0,0,"E5_PC_F3","Control",1,"797.1_E5_Control"
